Total Nodes: 2000
Calculation Time (seconds): 2.386371612548828

Node	Degree	True_BC	Approximated_BC	ErrorPercentage	NumSSP	NumSSP/TotalNodes
1080	6	0.0005892216655398357	9.927485208661417e-07	99.831515	1516	0.758000
1081	5	0.0005337995144674469	1.7735778473290085e-05	96.677446	98	0.049000
1082	0	0.0	0	0.000000	0	0.000000
1083	7	0.0009200799659067841	2.1467416655694026e-06	99.766679	1127	0.563500
1084	6	0.0006841711847235714	2.176869175470336e-06	99.681824	1129	0.564500
1085	7	0.0009848630112126576	8.6731080652699e-07	99.911936	1752	0.876000
1086	10	0.0025791740840850406	1.5190230580944805e-05	99.411043	106	0.053000
1087	11	0.0020889279616634823	2.6709499977018546e-06	99.872138	599	0.299500
1088	5	0.0004655113207699701	3.841273067435444e-06	99.174827	497	0.248500
1089	6	0.0007744756806720555	1.0346210344943888e-05	98.664101	158	0.079000
1090	9	0.002229443369815788	3.059349399185984e-06	99.862775	525	0.262500
1091	8	0.001351039045364637	4.922635729564617e-06	99.635641	354	0.177000
1092	11	0.002360464475005793	1.8108614541662527e-06	99.923284	890	0.445000
1093	11	0.002561888835915687	3.050574336217158e-06	99.880925	500	0.250000
1094	10	0.001965349257758888	1.967652567563922e-06	99.899883	772	0.386000
1095	7	0.001074969596821477	1.0553367436587204e-06	99.901826	1465	0.732500
1096	7	0.001025792208634694	2.396685935823926e-06	99.766358	1216	0.608000
1097	8	0.0016710034418081035	1.4502328766256846e-05	99.132119	206	0.103000
1098	10	0.0021900624873012527	5.67748846320265e-06	99.740761	361	0.180500
1099	7	0.0009899151879048094	3.0440248003204632e-06	99.692496	982	0.491000
1100	10	0.0020436493823153276	3.57176754833163e-06	99.825226	719	0.359500
1101	11	0.0026157425074925886	6.84894924467541e-06	99.738164	265	0.132500
1102	8	0.0011198984180648	1.269866971948782e-06	99.886609	1183	0.591500
1103	8	0.0010280263944819521	8.741991449966692e-07	99.914963	1835	0.917500
